IdRup;Rup;OficinaId;CoordenadaX;CoordenadaY;Huso;Latitud;Longitud;PesoContagio;PesoMasaEntrada;PesoMasaSalida;NivelVigilancia;ProtocoloLab;CantidadNegativosLab;CantidadPositivosLab;ProtocoloPc;CantidadNegativosPc;CantidadPositivosPc;TodosNegativosLab;AlMenosUnPositivoLab;TodosNegativosPc;AlMenosUnPositivoPc;CodigoTERubro;RiesgoMovimiento;TextoRiesgoMovimiento;PREDICCION
116122;04.2.03.0108;14;273793;6452304;19;-32.042856723909196;-71.39566425218557;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
135174;04.2.03.0181;14;286961;6468759;19;-31.89707553873295;-71.25267540228687;5;1;1;3;162391;21;0;0;0;0;1;0;0;0;12;S/I;S/I;1
135174;04.2.03.0181;14;286961;6468759;19;-31.89707553873295;-71.25267540228687;1;1;1;3;162391;21;0;0;0;0;1;0;0;0;119;S/I;S/I;1
337309;04.2.03.0458;14;263265;6475751;19;-31.829367503030717;-71.5013394529489;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
327990;04.3.02.0459;13;325212;6555038;19;-31.125551519323878;-70.83315110964284;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
139312;04.3.03.0373;13;309503;6583315;19;-30.868107880310436;-70.99251315923523;5;1;1;1;166141;4;0;0;0;0;1;0;0;0;12;S/I;S/I;4
90539;04.2.04.0047;14;345405;6469664;19;-31.898365685323945;-70.63479977671707;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
49400;04.2.02.0041;14;286790;6509596;19;-31.528888088899794;-71.24558731971432;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
104369;04.2.02.0107;14;279210;6505674;19;-31.562818755500068;-71.32624424931844;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
115925;04.2.03.0103;14;277353;6476532;19;-31.82516592964503;-71.35241774368522;5;1;1;1;0;0;0;175686;114;0;0;0;1;0;12;S/I;S/I;5
112934;04.2.03.0087;14;276413;6438858;19;-32.16457913810295;-71.37106873980424;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
128177;04.2.03.0143;14;293671;6465987;19;-31.92330372934178;-71.18235861833918;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
337310;04.2.03.0459;14;263848;6477245;19;-31.816022276251335;-71.49482210498942;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
86167;04.2.04.0410;14;345990;6469234;19;-31.90232296688618;-70.62868400296635;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
362831;04.3.01.1023;13;284091;6606370;18;-30.655868751372697;-77.25329787020193;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
78244;04.2.02.0013;14;260210;6500689;19;-31.60395316138205;-71.52748225015577;10;10;1;3;189727;1310;0;0;0;0;1;0;0;0;11;S/I;S/I;1
5485;04.2.04.0233;14;347649;6464824;19;-31.942317467983113;-70.61183942454453;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
110016;04.2.04.0884;14;342157;6469570;19;-31.89876700513303;-70.66914945235816;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
87958;04.2.04.0659;14;347978;6464173;19;-31.948232521605178;-70.60846214933531;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
39859;04.2.04.0068;14;349148;6470374;19;-31.892465499157986;-70.59512142227956;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
93222;04.2.01.0141;14;324382;6507000;19;-31.558636255172566;-70.85031432542024;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
44380;04.2.01.0214;14;314824;6505198;19;-31.57338832342431;-70.9513075747515;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
80427;04.2.01.0032;14;305519;6501658;19;-31.603772813516944;-71.05000665743249;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
99952;04.2.01.0503;14;303837;6503204;19;-31.589547607830873;-71.06741862407392;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
49945;04.2.01.0529;14;320782;6506188;19;-31.5654039745207;-70.88837419343595;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
29876;04.2.01.0118;14;326650;6509424;19;-31.537120542774993;-70.82600322111529;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
72510;04.2.01.0245;14;326624;6509960;19;-31.532283051874465;-70.8261828661347;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
93103;04.2.01.0093;14;320169;6505882;19;-31.568067756109528;-70.89488602972047;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
23695;04.2.01.0479;14;326233;6506240;19;-31.565770527785332;-70.83095460686971;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
42381;04.2.01.0097;14;317929;6504821;19;-31.57728313522676;-70.91867378965608;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
133933;04.2.04.1068;14;305166;6480861;19;-31.79122745936197;-71.05786212906919;5;1;1;2;164809;9;0;0;0;0;1;0;0;0;12;S/I;S/I;3
356634;04.2.04.1527;14;346440;6468625;18;-31.907876010854633;-76.62402327924903;5;1;1;1;169001;2;0;0;0;0;1;0;0;0;12;S/I;S/I;4
126717;04.3.02.0122;13;310921;6554151;19;-31.131330878821228;-70.98312628673612;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
358094;04.3.05.0271;13;326312;6622541;19;-30.516910530999755;-70.81016051076062;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
55401;04.1.05.0035;12;356116;6654735;19;-30.230432762489876;-70.49521705131252;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
180872;04.1.05.0154;12;357250;6660134;19;-30.181860716028904;-70.48270561439281;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
343200;04.1.05.0193;12;359764;6675792;19;-30.040894060007304;-70.4545292943946;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
349963;04.1.06.0353;12;339596;6675821;19;-30.038153473951507;-70.66363852770678;5;1;1;3;205815;36;0;0;0;0;1;0;0;0;12;S/I;S/I;1
68011;04.2.01.0069;14;311351;6505311;19;-31.5718055263649;-70.98786438476071;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
68010;04.2.01.0098;14;319220;6505364;19;-31.572590172136582;-70.90497598386497;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
4867;04.2.01.0137;14;278376;6496466;19;-31.645667331385855;-71.33709855828221;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
21938;04.2.01.0234;14;311009;6505249;19;-31.572308486539665;-70.99147820076986;5;0;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
34558;04.2.01.0274;14;295581;6484324;19;-31.758329950622464;-71.15831479125012;5;1;1;2;163503;7;0;0;0;0;1;0;0;0;12;S/I;S/I;3
24093;04.2.01.0311;14;296968;6485690;19;-31.746261538268005;-71.14339532684785;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
23584;04.2.01.0419;14;317702;6504943;19;-31.576147091553572;-70.92104221336994;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
177991;04.2.01.0927;14;289126;6499108;19;-31.623873257900087;-71.22324390781893;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
350181;04.2.01.1212;14;296955;6483896;19;-31.762433622797566;-71.14390539502759;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
111916;04.2.02.0184;14;267555;6501938;19;-31.594202620969405;-71.44982938139626;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
323782;04.2.02.0591;14;267624;6501863;19;-31.594892619046192;-71.44912042826174;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
113370;04.2.03.0092;14;278665;6480976;19;-31.78536070942084;-71.33755600491334;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
115977;04.2.04.0957;14;348847;6470237;19;-31.893661048172255;-70.59832451242744;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
104374;04.2.01.0610;14;278110;6496662;19;-31.64384905869863;-71.33985734538227;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
114817;04.2.01.0670;14;285928;6487145;19;-31.731131234450242;-71.25954989178784;5;10;1;3;211688;28;0;194644;108;0;1;0;0;0;12;S/I;S/I;2
125859;04.2.01.0763;14;288257;6486347;19;-31.73875879433824;-71.23515594140466;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
350888;04.2.01.1216;14;314271;6503051;19;-31.592659000271315;-70.95753675194563;5;1;1;1;162763;52;0;0;0;0;1;0;0;0;12;S/I;S/I;4
355715;04.2.03.0512;14;288020;6447404;19;-32.0897862791729;-71.24617443170195;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
32118;04.2.04.0280;14;348175;6473897;19;-31.860564027583685;-70.60485557099332;5;0;1;2;0;0;0;197456;70;0;0;0;1;0;12;S/I;S/I;3
351051;04.2.01.1217;14;297905;6499359;19;-31.623187901346103;-71.13069107887824;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
115923;04.2.03.0102;14;277288;6476592;19;-31.82461236885093;-71.3530902912943;5;1;1;1;172811;4;0;0;0;0;1;0;0;0;12;S/I;S/I;4
228583;04.2.04.1233;14;302066;6485440;19;-31.74940935760409;-71.08965766889101;5;1;1;3;164808;11;0;0;0;0;1;0;0;0;12;S/I;S/I;1
90550;04.3.01.0040;13;290467;6617427;19;-30.557302178901526;-71.1845573871417;5;1;1;3;166147;16;0;0;0;0;1;0;0;0;12;S/I;S/I;1
87040;04.2.03.0040;14;274413;6452944;19;-32.03721171409516;-71.3889530830994;5;1;1;1;0;0;0;172088;141;0;0;0;1;0;12;S/I;S/I;5
126002;04.2.03.0140;14;276420;6452819;19;-32.0387370602713;-71.36774370108631;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
336816;04.2.04.1407;14;322466;6477339;19;-31.82580801591993;-70.87586686501422;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
102572;04.3.03.0228;13;329981;6600106;19;-30.71978661956131;-70.77562838352988;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
360534;04.3.03.0847;13;330017;6585250;19;-30.85378055146611;-70.77771632626306;5;1;1;1;210759;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
80619;04.2.04.0169;14;347913;6464666;19;-31.94377777754698;-70.60907214246316;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
111937;04.2.02.0186;14;267455;6501980;19;-31.59380381941942;-71.45087258108349;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
342676;04.2.02.0668;14;280554;6505395;19;-31.565590806730334;-71.31215579609646;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
95785;04.2.03.0003;14;281072;6444967;19;-32.11042753608503;-71.32030126840024;5;1;0;3;0;0;0;200410;61;0;0;0;1;0;12;S/I;S/I;1
350819;04.2.03.0501;14;295756;6450619;19;-32.06222895195588;-71.1635705183891;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
49813;04.2.04.0325;14;348125;6470096;19;-31.89483642116449;-70.60597861705607;5;1;1;1;162401;4;0;0;0;0;1;0;0;0;12;S/I;S/I;4
11629;04.2.04.0477;14;308960;6481130;19;-31.789443279229207;-71.01775813354682;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
23879;04.2.04.0583;14;345764;6469792;19;-31.897260113661968;-70.6309844085895;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
103119;04.2.04.0841;14;305106;6481085;19;-31.789197572754365;-71.05845073412401;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
106379;04.2.04.0865;14;325734;6473359;19;-31.862201381515902;-70.84206505703692;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
113281;04.2.04.0906;14;305125;6480527;19;-31.794231893955775;-71.05836170015921;5;1;1;1;164810;1;0;0;0;0;1;0;0;0;12;S/I;S/I;4
119119;04.2.04.0983;14;331674;6468598;19;-31.906028103151197;-70.78012892643827;5;1;1;1;167584;4;0;0;0;0;1;0;0;0;12;S/I;S/I;4
131879;04.2.04.1049;14;318547;6458873;19;-31.991696408963847;-70.92071322321094;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
178331;04.2.04.1155;14;321524;6476194;19;-31.83598555808712;-70.88602568772197;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
244937;04.2.04.1273;14;318088;6462431;19;-31.959541229659006;-70.92489950227348;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
244940;04.2.04.1274;14;317896;6462682;19;-31.957247210328294;-70.92688289213368;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
352039;04.2.04.1491;14;294229;6498773;19;-31.627818779142665;-71.16954639628177;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
47989;04.3.01.0127;13;285845;6610727;19;-30.61689837111127;-71.2341009190194;5;1;1;2;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;2
65235;04.3.01.0176;13;281745;6602931;19;-30.686449892153245;-71.27849324828807;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
135108;04.3.03.0359;13;353755;6574190;19;-30.956713300301224;-70.53112798743697;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
127164;04.3.04.0121;13;283276;6587348;19;-30.827233239939154;-71.26581033924079;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
126684;04.3.02.0119;13;313211;6557734;19;-31.09938764387666;-70.95845620086597;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
179468;04.3.02.0287;13;308136;6562199;19;-31.05830504831667;-71.0107914322085;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
103082;04.2.03.0066;14;265262;6443780;19;-32.117946053945076;-71.48802251722502;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
125673;04.2.03.0139;14;298151;6465163;19;-31.931537662161965;-71.13517349362884;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
336569;04.2.03.0441;14;275686;6436760;19;-32.18334532993477;-71.37926453811332;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
29963;04.2.04.0061;14;328193;6489857;19;-31.71380323273346;-70.81317670442114;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
35515;04.2.04.0366;14;347386;6466758;19;-31.924840706622952;-70.61431605225893;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
181832;04.2.04.1177;14;326814;6468600;19;-31.905279804676024;-70.83150327912178;10;1;1;0;0;0;0;0;0;0;0;0;0;0;11;S/I;S/I;10
74541;04.2.04.0515;14;326518;6469115;19;-31.900590741894913;-70.83454006259288;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
111944;04.2.03.0083;14;295808;6449238;19;-32.07468843343069;-71.16331323594474;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
130469;04.2.04.1038;14;325525;6469560;19;-31.896426066579718;-70.84495614861272;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
102468;04.2.01.0592;14;328875;6514229;19;-31.4941213881979;-70.80174392536821;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
55175;04.2.01.0024;14;324559;6507009;19;-31.55858206907191;-70.84844867632214;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
177816;04.3.02.0230;13;309367;6540736;19;-31.25204789972536;-71.00196263779374;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
358418;04.2.01.1309;14;292286;6487877;18;-31.725703678129292;-77.19232772601816;1;1;1;1;143554;70;0;0;0;0;1;0;0;0;119;S/I;S/I;4
337304;04.2.03.0453;14;264080;6485202;19;-31.744349325200986;-71.49044910318032;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
342305;04.2.03.0476;14;286103;6464584;19;-31.93455155855614;-71.26266341062582;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
106440;04.2.03.0072;14;293625;6465922;19;-31.923881369664016;-71.18285871068335;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
129483;04.2.03.0147;14;287369;6468498;19;-31.899504829086343;-71.248421271716;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
350403;04.2.03.0498;14;294229;6498773;19;-31.627818779142665;-71.16954639628177;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
88161;04.3.02.0053;13;309301;6549081;19;-31.176786916812453;-71.00106936254416;5;1;1;3;208163;2;0;0;0;0;1;0;0;0;12;S/I;S/I;1
172333;04.3.02.0214;13;316993;6562047;19;-31.061089149334347;-70.91804005988922;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
144785;04.3.02.0169;13;309909;6548500;19;-31.18212508568728;-70.9948025747594;5;1;1;1;165527;2;0;203025;77;0;0;0;1;0;12;S/I;S/I;5
93299;04.2.04.0091;14;327574;6488707;19;-31.724080469428294;-70.81990921501865;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
336894;04.1.05.0185;12;357466;6658580;19;-30.195905196472438;-70.48067244965539;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
140803;04.1.05.0146;12;355952;6669810;19;-30.09441720205314;-70.494867297952;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
93568;04.1.05.0034;12;356237;6666242;19;-30.1266391226034;-70.49239434297627;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
65161;04.1.05.0027;12;355738;6665355;19;-30.134582081027947;-70.49769376436498;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
43878;04.1.06.0112;12;335507;6676677;0;0.0;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
102575;04.1.05.0106;12;375177;6804083;19;-28.88498791914497;-70.2800794728738;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
48503;04.2.01.0553;14;279737;6497882;19;-31.633164166405464;-71.32243898732186;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
74917;04.2.04.0412;14;323203;6492277;19;-31.691221353572335;-70.8653786095035;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
364646;04.1.01.0536;12;299772;6682653;18;-29.97066766268696;-77.07518796259221;10;1;1;0;0;0;0;0;0;0;0;0;0;0;11;S/I;S/I;10
113135;04.2.04.0892;14;341189;6469307;19;-31.90100392417362;-70.67942513116682;1;1;1;1;163050;3;0;0;0;0;1;0;0;0;119;S/I;S/I;4
363967;04.3.01.1041;13;285985;6601725;18;-30.69809287466284;-77.23450861854737;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
366392;04.2.02.0854;14;268062;6503069;18;-31.58410993441762;-77.44422373094483;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
366395;04.2.04.1604;14;312094;6475680;18;-31.839104149926726;-76.98572562067706;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
34806;04.2.04.0290;14;341095;6469432;19;-31.899863528093643;-70.68039832951581;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
243133;04.2.04.1268;14;339260;6470787;19;-31.887386141609067;-70.69957139088449;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
114326;04.2.02.0195;14;251382;6536783;19;-31.276757258384475;-71.61140900572791;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
365040;04.3.01.1055;13;275608;6597238;18;-30.73663894402701;-77.3437579335531;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
358120;04.3.03.0832;13;347273;6590661;18;-30.80732532489361;-76.59650405484491;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
358742;04.2.04.1563;14;345700;6469793;18;-31.897242409748696;-76.63166078941934;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
233261;04.2.01.0979;14;281732;6486024;19;-31.74044423413158;-71.30405903892968;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
131688;04.2.04.1045;14;331703;6468755;19;-31.90461663820151;-70.77979510756647;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
80430;04.2.01.0044;14;331093;6516814;19;-31.471135950104898;-70.7779596047378;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
246656;04.2.04.1305;14;325475;6470798;19;-31.88525500674873;-70.84526191497949;5;1;1;2;167590;7;0;0;0;0;1;0;0;0;12;S/I;S/I;3
42449;04.2.01.0085;14;311388;6505734;19;-31.567997407164633;-70.98739376694071;1;1;1;2;172833;5;0;0;0;0;1;0;0;0;119;S/I;S/I;3
17275;04.2.01.0083;14;305833;6503896;19;-31.583646693342654;-71.04625727685755;5;1;1;2;164674;7;0;0;0;0;1;0;0;0;12;S/I;S/I;3
24707;04.2.04.0590;14;314327;6483427;19;-31.769617176525436;-70.96066362972239;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
347949;04.3.01.0844;13;304430;7118486;19;-26.03941865409468;-70.95460041893492;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
364311;04.2.03.0538;14;262364;6484565;18;-31.749735688925732;-77.50870388808514;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
362240;04.3.02.0591;13;309179;6551256;19;-31.15715402933264;-71.00193622685381;1;1;1;0;0;0;0;0;0;0;0;0;0;0;119;S/I;S/I;10
97913;04.2.01.0270;14;297822;6498840;19;-31.627852645584813;-71.13167236907829;5;1;1;3;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;2
62093;04.2.01.0313;14;296100;6482447;19;-31.77534522056195;-71.15323039486172;5;10;0;3;211688;28;0;172088;141;0;1;0;0;0;12;S/I;S/I;1
113148;04.2.02.0189;14;274145;6511566;19;-31.508722302756738;-71.3782228884246;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
113404;04.3.02.0087;13;314852;6559514;19;-31.083596008369028;-70.9409324954508;5;0;1;1;166126;4;0;0;0;0;1;0;0;0;12;S/I;S/I;4
172533;04.3.02.0219;13;326849;6554500;19;-31.13064657279835;-70.81608228066165;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
363186;04.1.02.0401;12;279819;6668149;18;-30.098036349635763;-77.28485218566816;10;1;1;3;171453;7;0;0;0;0;1;0;0;0;11;S/I;S/I;1
67864;04.2.04.0063;14;330187;6491214;19;-31.70186357217092;-70.79190633940568;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
14736;04.3.04.0018;13;283085;6588528;19;-30.81655897629472;-71.26755576315026;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
75419;04.3.04.0048;13;285960;6586364;19;-30.836593175440953;-71.23797370744444;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
152532;04.3.05.0160;13;345406;6638879;19;-30.37214694830672;-70.60881219808161;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
134281;04.2.03.0162;14;262678;6455846;19;-32.00865406644368;-71.51241177821552;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
148621;04.2.03.0280;14;274629;6441861;19;-32.13715503871509;-71.3892668557225;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
325605;04.2.03.0409;14;274112;6452448;19;-32.041622507421906;-71.39225460341294;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
131889;04.3.03.0338;13;343922;6597411;19;-30.74600502710656;-70.63049389647968;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
99603;04.2.04.0653;14;347974;6464176;19;-31.948204930630645;-70.60850398539807;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
87008;04.2.04.0604;14;347954;6464329;19;-31.946822447343415;-70.60869147465023;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
4768;04.2.04.0168;14;341355;6469596;19;-31.898420883014182;-70.67762304309011;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
74328;04.2.04.0602;14;348150;6463853;19;-31.95114142127336;-70.60669316142986;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
19713;04.2.04.0186;14;341137;6469644;19;-31.897957569038102;-70.6799196171211;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
52602;04.2.04.0042;14;345718;6469463;19;-31.900220887917918;-70.63152301697416;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
132852;04.2.01.0805;14;298729;6496618;19;-31.648045719915284;-71.12257018305023;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
67761;04.2.01.0076;14;311153;6505219;19;-31.57260262541649;-70.98996733958701;5;1;1;1;185150;42;0;0;0;0;1;0;0;0;12;S/I;S/I;4
199192;04.2.01.0956;14;304651;6504024;19;-31.582292531241922;-71.05868174525261;5;1;1;1;172823;3;0;0;0;0;1;0;0;0;12;S/I;S/I;4
132425;04.2.01.0799;14;325400;6507416;19;-31.55503962473684;-70.83951974363866;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
52601;04.2.04.0036;14;326834;6487728;19;-31.732796962051015;-70.82788967449143;5;1;1;3;164463;14;0;0;0;0;1;0;0;0;12;S/I;S/I;1
92752;04.2.04.0130;14;315850;6489951;19;-31.711036957961728;-70.94335990674337;5;1;1;1;167591;1;0;0;0;0;1;0;0;0;12;S/I;S/I;4
29962;04.2.04.0052;14;334489;6490411;19;-31.709734771350064;-70.74666460985276;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
327590;04.1.01.0404;12;280542;6699013;19;-29.81984947545598;-71.27101570447034;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
356642;04.1.01.0511;12;297259;6686987;18;-29.931168275178017;-77.1003964629932;5;1;1;0;0;0;0;0;0;0;0;0;0;0;12;S/I;S/I;10
